,movieId,title,userId,rating,timestamp
84146,49917,When the Levees Broke: A Requiem in Four Acts (2006),318,4.0,1536153065
84164,50064,"Good German, The (2006)",448,3.0,1218827311
84182,50147,Black Christmas (2006),274,2.0,1176344408
84192,50354,The Return of Don Camillo (1953),606,3.0,1171323910
84193,50356,The Little World of Don Camillo (1952),606,3.0,1171323889
84194,50440,Primeval (2007),274,2.0,1171409989
84205,50514,After the Wedding (Efter brylluppet) (2006),474,3.5,1201833031
84215,50610,Beer League (2006),298,4.0,1466277718
84216,50613,Dead Meat (2004),89,4.5,1520409326
84254,50806,Norbit (2007),68,1.0,1271545694
84341,50942,"Wake Up, Ron Burgundy (2004)",564,3.5,1478451577
84344,50999,"Ugly Duckling and Me!, The (2006)",89,5.0,1520409509
84372,51082,Tyler Perry's Daddy's Little Girls (2007),232,2.0,1218171200
84403,51167,My Father and My Son (Babam ve oglum) (2005),89,4.5,1520409553
84404,51174,Factory Girl (2006),318,3.5,1423222433
84466,51314,Golden Door (Nuovomondo) (2006),606,4.5,1228165132
84467,51357,Citizen X (1995),18,4.0,1521331921
84482,51471,Amazing Grace (2006),28,3.0,1234340433
84523,51545,Pusher III: I'm the Angel of Death (2005),599,2.5,1498517108
84524,51562,Babylon 5: The Gathering (1993),210,4.0,1527266189
84525,51573,Meshes of the Afternoon (1943),567,3.0,1525286804
84611,51666,"Abandoned, The (2006)",610,2.0,1493848680
84612,51694,Starter for 10 (2006),414,3.5,1286739146
84633,51903,I Think I Love My Wife (2007),608,2.5,1189477736
84644,51933,Pride (2007),232,2.5,1192670594
84678,52042,Black Book (Zwartboek) (2006),28,2.5,1240211511
84702,52279,Are We Done Yet? (2007),382,1.5,1515174055
84744,52299,American Hardcore (2006),414,3.5,1249834842
84789,52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),387,3.0,1206942933
84815,52715,Kickin It Old Skool (2007),230,2.0,1196304431
84860,52724,Lucky You (2007),414,3.0,1216149948
84866,52784,Sharkwater (2006),414,4.0,1261423410
84867,52831,Maniac Cop (1988),610,3.5,1479542697
84868,52867,"Ex, The (2007)",307,4.0,1189455325
85087,53143,Fay Grim (2006),599,2.0,1498527190
85090,53280,"Breed, The (2006)",89,5.0,1520409384
85128,53326,Them (Ils) (2006),381,2.0,1262977669
85129,53355,Sun Alley (Sonnenallee) (1999),89,5.0,1520409446
85134,53447,Paranoid Park (2007),414,4.0,1273977697
85135,53450,"Legend of Sleepy Hollow, The (1980)",599,1.5,1519178223
85136,53453,Starcrash (a.k.a. Star Crash) (1978),448,0.5,1492366240
85205,53578,"Valet, The (La doublure) (2006)",89,5.0,1520409144
85206,53808,Bring It On: All or Nothing (2006),448,2.0,1483731413
85207,53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",318,4.5,1413646229
85222,53921,"Mighty Heart, A (2007)",474,3.5,1201833337
85410,54121,Broken Arrow (1950),68,3.0,1271545670
85511,54274,I Know Who Killed Me (2007),599,0.5,1498502634
85600,54354,China Blue (2005),318,4.0,1426106282
85659,54617,"Brice Man, The (Brice de Nice) (2005)",560,3.5,1469675623
85665,54686,"Last Legion, The (2007)",605,3.0,1277176118
85681,54768,Daddy Day Camp (2007),219,0.5,1194931879
85691,54787,Death Sentence (2007),351,3.5,1329655779
85692,54796,2 Days in Paris (2007),489,3.5,1333804453
85705,54908,Taxi 4 (2007),599,2.0,1498509731
85706,54910,Behind the Mask: The Rise of Leslie Vernon (2006),610,4.0,1493848549
85707,54934,"Brothers Solomon, The (2007)",298,0.5,1467489584
85708,54962,"Nines, The (2007)",28,2.5,1234340488
85768,55020,"Ten, The (2007)",219,4.5,1206231783
85769,55036,Gotti (1996),599,2.5,1519369402
85783,55061,Electroma (2006),599,1.0,1498531554
85784,55067,Requiem (2006),610,3.5,1493848671
85788,55071,No End in Sight (2007),474,4.0,1201832956
85794,55110,December Boys (2007),414,3.0,1273977555
85795,55112,Shanghai Kiss (2007),68,4.0,1261085268
85818,55156,"Unreasonable Man, An (2006)",462,4.0,1408390433
85823,55190,Love and Other Disasters (2006),68,3.0,1240092906
85824,55205,Interview (2007),599,2.5,1498515222
85825,55207,Cashback (2004),599,3.0,1519350770
85891,55259,"Seeker: The Dark Is Rising, The (2007)",381,1.0,1197247550
85994,55294,Weirdsville (2007),448,2.5,1311527441
86005,55391,10th & Wolf (2006),158,4.5,1290764979
86022,55492,"Last Winter, The (2006)",610,4.0,1493848919
86026,55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",351,3.5,1328296505
86034,55687,My Kid Could Paint That (2007),474,4.5,1238350461
86045,55729,King of California (2007),307,3.0,1226946695
86093,55805,Before the Devil Knows You're Dead (2007),606,3.0,1207232223
86173,55844,Itty Bitty Titty Committee (2007),596,3.5,1535829588
86174,55854,"Fugitive, The (1947)",223,3.0,1226209799
86203,56022,Harrison Bergeron (1995),599,2.0,1519440980
86204,56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),105,4.5,1526207231
86243,56169,Awake (2007),464,4.0,1325594014
86337,56274,Margot at the Wedding (2007),199,3.0,1261364710
86340,56333,"Savages, The (2007)",606,3.5,1235151615
86418,56389,My Blueberry Nights (2007),578,4.0,1300996756
86439,56620,"Deaths of Ian Stone, The (2007)",610,3.0,1493848863
86547,56837,As You Like It (2006),377,3.0,1340345611
86548,56869,Drained (O cheiro do Ralo) (2006),339,4.0,1494291473
86549,56908,Dedication (2007),414,4.0,1230174149
86550,56915,"Water Horse: Legend of the Deep, The (2007)",210,4.0,1517086960
86587,57147,Cassandra's Dream (2007),74,4.0,1207503024
86601,57326,In the Name of the King: A Dungeon Siege Tale (2008),232,0.5,1241823595
86629,57421,Hatchet (2006),610,4.0,1493848719
86630,57499,Heaven and Earth (Ten to Chi to) (1990),599,3.0,1498521142
86631,57502,Cat Soup (Nekojiru-so) (2001),567,4.0,1525285549
86642,57522,First Sunday (2008),103,3.5,1431956974
86643,57526,Untraceable (2008),232,3.0,1241924755
86658,57637,"Signal, The (2007)",610,3.5,1495959172
86720,57843,Rise of the Footsoldier (2007),351,4.5,1326061944
86721,57910,Teeth (2007),274,2.0,1223524703
86757,58078,"Air I Breathe, The (2007)",68,3.0,1240092887
86795,58191,Taxi to the Dark Side (2007),462,4.0,1265662119
86796,58287,Descent (2007),307,1.0,1242822669
86797,58291,College Road Trip (2008),89,4.5,1520409002
86828,58297,Doomsday (2008),534,4.0,1459787997
86844,58306,Mongol (2007),599,2.5,1498518771
86845,58309,War Dance (2007),253,4.5,1286645303
86857,58351,City of Men (Cidade dos Homens) (2007),448,4.0,1408799638
86865,58492,Snow Angels (2007),356,3.0,1231363780
87017,58627,Never Back Down (2008),232,3.5,1272854735
87020,58783,Youth Without Youth (2007),606,2.5,1274383750
87041,58826,"Shepherd: Border Patrol, The (2008)",610,2.5,1479543204
87046,58842,Assembly (Ji jie hao) (2007) ,339,4.5,1494291470
87051,58879,Shine a Light (2008),414,3.5,1273977268
87052,58964,Inside (À l'intérieur) (2007),610,4.0,1493848541
87055,58975,"Ruins, The (2008)",610,3.5,1493848361
87098,59016,Street Kings (2008),599,2.5,1498516863
87099,59018,"Visitor, The (2007)",28,4.5,1235806122
87113,59026,99 francs (2007),560,4.0,1469675592
87120,59118,Happy-Go-Lucky (2008),334,3.5,1260653701
87128,59131,Are You Scared? (2006),600,3.5,1237710526
87134,59220,Outsourced (2006),68,3.5,1267239010
87146,59295,Expelled: No Intelligence Allowed (2008),420,1.0,1229631278
87247,59336,Redbelt (2008),599,3.0,1498522979
87311,59440,Bella (2006),68,3.5,1267238377
87324,59549,Shelter (2007),596,4.0,1535828639
87366,59667,Nina's Heavenly Delights (2006),596,4.0,1535833162
87381,59731,"Bigger, Stronger, Faster* (2008)",68,3.5,1240092738
87382,59738,All the Boys Love Mandy Lane (2006),464,3.0,1325593872
87437,59810,Recount (2008),357,3.5,1348612638
87438,59814,Ex Drummer (2007),405,5.0,1298593183
87454,59915,Stuck (2007),610,3.5,1493848708
87455,59947,"Protector, The (1985)",599,2.0,1498510775
87456,59985,Chaos Theory (2007),232,4.0,1247526185
87457,59995,Boy A (2007),390,4.0,1250337222
87458,60030,Spiral (2007),80,4.5,1377391494
87499,60046,"Children of Huang Shi, The (2008)",28,3.5,1242033012
87673,60141,St. Trinian's (2007),414,2.5,1273977735
87687,60303,Strange Circus (Kimyô na sâkasu) (2005),610,4.0,1479545411
87691,60363,Zombie Strippers! (2008),68,0.5,1240092818
87692,60365,Frosty the Snowman (1969),599,1.5,1519184558
87693,60389,Battle for Haditha (2007),28,4.0,1234335266
87710,60471,Rogue (2007),610,3.5,1493848660
87725,60538,Shrooms (2007),274,3.5,1239123487
87726,60647,Transsiberian (2008),28,2.5,1242290262
87727,60674,Stargate: Continuum (2008),28,2.5,1234853684
87771,60735,Shotgun Stories (2007),28,2.5,1234853778
87772,60737,Watching the Detectives (2007),89,5.0,1520409385
87815,60803,"Little Drummer Boy, The (1968)",599,2.5,1519184742
87816,60818,Hogfather (Terry Pratchett's Hogfather) (2006),380,4.0,1494796768
87817,60832,Pathology (2008),464,4.0,1325590405
87818,60857,"Tracey Fragments, The (2007)",351,3.0,1328722820
87821,60894,"Edge of Love, The (2008)",351,3.0,1328889084
87822,60904,Heart of a Dog (Sobachye serdtse) (1988),105,4.0,1446572263
87834,60943,Frozen River (2008),28,4.5,1234336526
87854,61011,"Walker, The (2007)",28,2.0,1234850432
87889,61071,"Sisterhood of the Traveling Pants 2, The (2008)",563,2.5,1441845203
87890,61073,Hell Ride (2008),599,2.0,1519257514
87891,61123,High School Musical 2 (2007),448,2.0,1223742842
87932,61167,Henry Poole is Here (2008),28,4.0,1234853871
87933,61210,Mutant Chronicles (2008),28,3.5,1234850150
87956,61246,Hamlet 2 (2008),219,2.0,1221290126
87978,61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),553,4.0,1219557323
87979,61262,Mirrors (2008),610,1.5,1493849289
87983,61319,Somers Town (2008),610,3.5,1493844787
88033,61394,"Onion Movie, The (2008)",318,4.0,1416086832
88040,61628,Sunflower (Xiang ri kui) (2005),28,2.0,1234853784
88041,61692,Altered (2006),610,3.0,1493848887
88042,61697,Righteous Kill (2008),403,3.0,1225243539
88047,61818,"Crow, The: Wicked Prayer (2005)",610,0.5,1493848943
88048,61986,Appaloosa (2008),28,3.0,1234853673
88049,62008,Dead Fury (2008),89,3.0,1520409507
88074,62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",318,4.5,1436351571
88084,62299,Alone in the Dark II (2008),200,3.5,1229876803
88136,62437,W. (2008),220,2.5,1236500068
88144,62553,"Secret Life of Bees, The (2008)",103,4.0,1431956239
88145,62586,"American Carol, An (2008)",514,2.0,1533946449
88153,62662,Tokyo-Ga (1985),599,3.0,1519147403
88154,62718,"Angus, Thongs and Perfect Snogging (2008)",563,2.5,1441845162
88157,62799,"Express, The (2008)",28,3.0,1234853237
88158,62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),210,4.0,1480713045
88159,62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),210,4.0,1480713081
88197,63033,Blindness (2008),28,3.5,1234335269
88341,63179,Tokyo! (2008),610,3.5,1479543290
88344,63239,Cinderella (1997),388,3.0,1386690351
88347,63312,Krabat (2008),50,2.0,1514891165
88348,63393,Camp Rock (2008),448,1.0,1230396701
88360,63515,The Island (2006),105,4.0,1447586806
88365,63768,Tattooed Life (Irezumi ichidai) (1965),610,3.0,1479545068
88368,63826,Splinter (2008),610,4.0,1495959194
88425,64010,"Children, The (2008)",610,3.5,1493848793
88441,64114,Fireproof (2008),103,1.0,1431956615
88457,64278,"Pervert's Guide to Cinema, The (2006)",50,3.5,1514240086
88470,64499,Che: Part One (2008),305,5.0,1460137486
88471,64501,Che: Part Two (2008),305,5.0,1494084068
88541,64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),534,4.0,1459792399
88674,65037,Ben X (2007),318,3.5,1235503563
88696,65135,Blackadder's Christmas Carol (1988),448,3.0,1232207748
88701,65193,Wild Child (2008),509,3.0,1435998310
88709,65225,Zeitgeist: Addendum (2008),318,4.5,1315335401
88735,65350,"General Died at Dawn, The (1936)",358,0.5,1339545973
88736,65359,Earthsea (Legend of Earthsea) (2004),605,3.0,1277176519
88747,65577,"Tale of Despereaux, The (2008)",103,3.0,1431956250
88752,65588,"Gamers, The: Dorkness Rising (2008)",89,2.5,1520409644
88753,65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),18,4.0,1470088658
88754,65601,My Bloody Valentine 3-D (2009),307,2.0,1233346410
88755,65631,Battle in Seattle (2007),318,4.0,1432578762
88760,65651,Fire and Ice (2008),210,2.0,1517086984
88773,65738,Revenge of the Nerds III: The Next Generation (1992),307,4.0,1242822694
88774,65740,Revenge of the Nerds IV: Nerds in Love (1994),307,4.0,1242822607
88782,65810,Notorious (2009),249,3.0,1354884184
88783,65882,"Uninvited, The (2009)",307,3.5,1243884807
88787,66090,Eden Lake (2008),432,4.0,1315245148
88838,66240,Dead Like Me: Life After Death (2009),605,3.5,1277176725
88845,66310,Frontière(s) (2007),610,3.5,1493848780
88846,66320,"11th Hour, The (2007)",158,4.0,1290764989
88847,66335,Afro Samurai: Resurrection (2009),50,2.5,1514240049
88853,66427,My Name Is Bruce (2007),274,3.0,1241762662
88861,66544,Nuremberg (2000),522,4.0,1301727587
88877,66915,Rock-A-Doodle (1991),599,2.0,1519259356
88921,67168,Dance of the Dead (2008),610,3.5,1493848745
88924,67193,Duplicity (2009),599,2.5,1498515584
88967,67361,Echelon Conspiracy (2009),448,2.0,1317148553
88976,67508,"Baader Meinhof Komplex, Der (2008)",318,4.0,1325520141
88979,67618,Strictly Sexual (2008),68,5.0,1271544213
89005,67799,The Butterfly Effect 3: Revelations (2009),298,0.5,1450453101
89006,67888,Man on the Flying Trapeze (1935),89,4.5,1520409094
89198,68347,Sin Nombre (2009),432,4.0,1335140058
89258,68444,"Great Buck Howard, The (2008)",318,3.5,1428266489
89259,68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),606,1.5,1244573613
89263,68522,Earth (2007),483,3.5,1311845638
89264,68536,Stanley Kubrick: A Life in Pictures (2001),22,4.0,1268726494
89265,68552,Crossing Over (2009),599,2.0,1498510230
89283,68597,Scorpio (1973),292,4.0,1323631767
89284,68600,Balls Out: Gary the Tennis Coach (2009),298,2.0,1467489621
89285,68650,Powder Blue (2009),599,2.0,1519143712
89322,68835,Were the World Mine (2008),596,3.5,1535832661
89326,68872,Paisan (Paisà) (1946),606,4.0,1244573442
89327,68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),560,4.0,1469675758
89451,69118,In the Electric Mist (2009),448,1.5,1314616111
89528,69131,Killshot (2008),599,2.5,1498513944
89534,69140,Sweeney Todd (2006),103,4.0,1522172162
89535,69211,Boy Eats Girl (2005),89,5.0,1520409113
89536,69224,Marius and Jeanette (Marius et Jeannette) (1997),606,4.0,1244571669
89537,69227,Ernest Rides Again (1993),599,1.0,1519373251
89538,69251,Special (2006),274,3.5,1259707141
89550,69304,Imagine That (2009),89,4.0,1520408934
89557,69394,"Stoning of Soraya M., The (2008)",68,4.5,1304977771
89583,69469,Garfield's Pet Force (2009),89,5.0,1520408920
89618,69495,Breakfast with Scot (2007),596,3.5,1535829761
89674,69654,Prison Break: The Final Break (2009),80,3.5,1377309213
89675,69685,Daria: Is It College Yet? (2002),105,1.0,1447535451
89676,69712,My Sister's Keeper (2009),47,4.0,1496208670
89677,69720,Hood of Horror (2006),89,4.5,1520409212
89678,69746,Watchmen: Tales of the Black Freighter (2009),318,3.5,1424546950
89794,69860,Eichmann (2007),419,5.0,1328241818
89795,69904,Open Water 2: Adrift (2006),68,2.5,1261623763
89812,69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),318,3.5,1419716294
89813,69988,Humpday (2009),104,2.5,1351210057
89814,70015,Polytechnique (2009),567,1.5,1525288641
89831,70206,"Collector, The (2009)",610,3.5,1493848533
89832,70208,"Perfect Getaway, A (2009)",610,4.0,1493849337
89910,70301,Obsessed (2009),232,3.5,1283133718
89913,70334,Hannah Montana: The Movie (2009),232,3.5,1283133774
89925,70451,Max Manus (2008),326,5.0,1324235727
89926,70492,Winds of the Wasteland (1936),68,3.5,1346109885
89933,70545,"Deal, The (2008)",448,2.0,1309892195
89943,70637,I Can't Think Straight (2007),596,4.0,1535832790
89947,70663,"I Love You, Beth Cooper (2009)",298,2.5,1466277395
89950,70697,G-Force (2009),89,3.5,1520408873
89951,70703,Christopher Columbus: The Discovery (1992),599,2.0,1519235103
89952,70708,Tetro (2009),405,4.5,1295908630
89958,70932,My Life in Ruins (2009),563,2.0,1446590097
89965,70990,If These Walls Could Talk (1996),68,2.5,1261623863
89995,71108,"White Ribbon, The (Das weiße Band) (2009)",18,4.5,1486073568
89996,71129,Green Lantern: First Flight (2009),380,3.5,1502542738
90004,71147,Death of a Cyclist (Muerte de un ciclista) (1955),318,3.0,1433531152
90014,71160,"Hunt For Gollum, The (2009)",605,3.0,1277175715
90049,71268,Tyler Perry's I Can Do Bad All by Myself (2009),484,5.0,1342300642
90058,71302,Attack of the 50 Foot Woman (1958),377,4.5,1340347445
90062,71327,Bright Star (2009),599,3.5,1498797401
90063,71341,Blood Creek (a.k.a. Town Creek) (2009),610,3.0,1493848982
90071,71438,Still Walking (Aruitemo aruitemo) (2008),567,1.0,1525289512
90072,71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",318,4.0,1436440049
90088,71466,City Island (2009),448,4.0,1312658574
90089,71468,Ink (2009),318,3.5,1415538273
90090,71484,Metropia (2009),599,2.5,1498531181
90091,71494,"Haunted World of El Superbeasto, The (2009)",318,3.5,1426783730
90092,71500,Trick 'r Treat (2007),274,2.5,1257958549
90171,71550,Assassination of a High School President (2008),599,1.0,1498527121
90178,71619,Coco Before Chanel (Coco avant Chanel) (2009),280,4.0,1348435145
90179,71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),462,3.5,1269928905
90197,71810,Legionnaire (1998),599,0.5,1498502803
90210,71867,"Misfortunates, The (De helaasheid der dingen) (2009)",318,3.0,1457474210
90221,71902,Spread (2009),432,3.5,1315243103
90222,71910,"Tournament, The (2009)",610,2.5,1493848618
90223,71970,"Princess and the Pirate, The (1944)",177,4.0,1435719319
90224,71999,Aelita: The Queen of Mars (Aelita) (1924),377,4.5,1340342914
90257,72104,Balance (1989),105,4.5,1446573197
90261,72142,Love Exposure (Ai No Mukidashi) (2008),610,5.0,1479545413
90262,72165,Cirque du Freak: The Vampire's Assistant (2009),605,2.0,1277176709
90269,72178,Welcome to Dongmakgol (2005),89,4.5,1520409640
90294,72330,"Private Lives of Pippa Lee, The (2009)",10,3.5,1455399573
90334,72424,Derailed (2002),610,0.5,1493849030
90335,72479,"Messenger, The (2009)",599,3.5,1498501716
90339,72554,Cell 211 (Celda 211) (2009),483,4.5,1272239269
90340,72591,"Patriot, The (1998)",68,3.5,1261084662
90341,72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),380,3.0,1493422223
90342,72603,Merry Madagascar (2009),606,3.0,1349083017
90348,72624,Garage (2007),89,3.5,1520409583
90380,72692,Mickey's Once Upon a Christmas (1999),89,5.0,1520409653
90381,72694,Shrink (2009),448,2.0,1315003118
90382,72696,Old Dogs (2009),382,0.5,1515163384
90386,72714,Earthlings (2006),318,4.0,1526235806
90412,72874,"Peacekeeper, The (1997)",489,1.0,1333656875
90413,72919,Did You Hear About the Morgans? (2009),563,3.0,1441845841
90414,72921,Snow White (1916),318,3.5,1262805820
90415,72982,Alice (2009),605,4.0,1277096200
90586,73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),89,2.5,1520409557
90632,73386,Staten Island (2009),448,1.5,1312049946
90633,73431,"Maiden Heist, The (2009)",249,2.5,1401456257
90634,73488,Blood: The Last Vampire (2009),125,2.0,1474414479
90635,73499,MacGyver: Lost Treasure of Atlantis (1994),18,3.5,1457445100
90636,73501,Pekka ja Pätkä Suezilla (1958),489,3.5,1333832590
90637,73515,Bart Got a Room (2008),232,3.5,1269572651
90640,73676,Robin-B-Hood (Bo bui gai wak) (2006),610,3.0,1479542271
90641,73681,"Concert, Le (2009)",560,3.0,1469747707
90642,73741,Ninja (2009),610,3.0,1479543212
90643,73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),534,4.0,1459793405
90644,73808,"Chaser, The (Chugyeogja) (2008)",599,3.0,1498528502
90645,73822,Meantime (1984),89,5.0,1520409356
90649,73858,"Dennis the Menace Christmas, A (2007)",21,1.5,1418063012
90650,73876,Undisputed II: Last Man Standing (2006),610,4.0,1479543186
90658,74089,Peter Pan (1960),318,3.5,1265573904
90659,74095,Wicked City (Yôjû toshi) (1987),599,2.5,1519244138
90664,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",318,5.0,1419694294
90675,74342,"Captain Newman, M.D. (1963)",89,4.5,1520409505
90676,74370,"House of the Devil, The (2009)",610,4.0,1493848497
90777,74580,"Spy Next Door, The (2010)",464,2.0,1325589624
90778,74624,Agora (2009),305,4.0,1460137516
90779,74647,Motherhood (2009),73,1.0,1464198880
90782,74677,"Yes Men Fix the World, The (2009)",509,4.0,1435999040
90783,74683,Mike Bassett: England Manager (2001),89,4.0,1520409564
90788,74688,Dear John (2010),563,3.5,1441845621
90789,74696,Last Train Home (2009),599,3.0,1498522988
90861,75341,Remember Me (2010),105,4.0,1526207946
90862,75389,"Burrowers, The (2008)",610,3.0,1493848990
90865,75416,Generation X (1996),599,1.5,1519365144
90866,75446,Little Ashes (2008),578,2.5,1300995271
90867,75803,Our Family Wedding (2010),448,1.5,1329074250
90877,75816,Women in Trouble (2009),448,2.0,1340478819
90878,75947,Mondo Cane (1962),599,2.0,1519255452
90885,76030,Case 39 (2009),599,0.5,1498502837
90886,76054,Oceans (Océans) (2009),318,4.0,1424546856
90904,76091,Mother (Madeo) (2009),610,5.0,1479545158
90958,76143,"Bone Man, The (Der Knochenmann) (2009)",89,4.5,1520409341
91028,76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",89,4.5,1520409178
91029,76738,Steam of Life (Miesten vuoro) (2010),318,3.5,1413646376
91030,76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),534,3.5,1459793411
91031,76751,American Drug War: The Last White Hope (2007),68,3.0,1271544611
91032,76763,"Runaways, The (2010)",414,3.5,1283875912
91033,77177,Wild China (2008),339,4.0,1460184259
91036,77201,Valhalla Rising (2009),599,2.5,1498516948
91037,77206,Diary of a Wimpy Kid (2010),103,3.5,1431956434
91038,77233,"Union: The Business Behind Getting High, The (2007)",318,3.5,1345921097
91039,77266,Disgrace (2008),405,3.5,1298423995
91043,77414,"Last Song, The (2010)",563,3.5,1441845624
91044,77421,Cyrus (2010),448,2.5,1320489018
91045,77427,"Human Centipede, The (First Sequence) (2009)",103,0.5,1431956137
91106,77667,MacGruber (2010),249,3.0,1430483144
91107,77688,Three Men and a Cradle (3 hommes et un couffin) (1985),89,4.5,1520409328
91108,77709,"Sky Crawlers, The (Sukai kurora) (2008)",599,2.5,1519373714
91109,77795,Cargo (2009),210,3.5,1533667604
91117,77841,St Trinian's 2: The Legend of Fritton's Gold (2009),10,2.0,1455302684
91118,77846,12 Angry Men (1997),177,5.0,1435803342
91125,77881,Lovers & Leavers (Kuutamolla) (2002),489,3.5,1333832275
91126,77893,Merantau (2009),610,4.0,1479542527
91127,77931,Stingray Sam (2009),610,4.0,1493850040
91128,78034,Cemetery Junction (2010),448,3.5,1320594057
91140,78103,Shake Hands with the Devil (2007),233,2.5,1537470566
91154,78116,Please Give (2010),448,3.5,1313949876
91155,78142,Baarìa (2009),89,4.5,1520409453
91156,78160,Ricky Gervais Live: Animals (2003),490,3.5,1328145350
91169,78218,Unthinkable (2010),125,3.0,1474414895
91170,78264,"Back-up Plan, The (2010)",563,3.0,1441845070
91258,78544,Ricky Gervais Live 3: Fame (2007),490,3.0,1324373360
91267,78620,"Scalphunters, The (1968)",89,4.5,1520409456
91268,78626,Barking Dogs Never Bite (Flandersui gae) (2000),610,3.5,1479545163
91278,78746,Best Worst Movie (2009),477,4.0,1296914390
91297,78959,Endgame (2009),599,3.0,1519528505
91298,79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),522,4.5,1325711168
91317,79073,When You're Strange (2009),318,4.0,1413117560
91541,79259,Cherrybomb (2009),448,2.5,1345837301
91560,79299,"No. 1 Ladies' Detective Agency, The (2008)",489,3.0,1332774632
91561,79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),105,4.0,1447574436
91576,79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),610,4.0,1479545378
91577,79536,Hellsinki (Rööperi) (2009),489,3.0,1333832568
91583,79572,Ramona and Beezus (2010),103,2.5,1431956868
91584,79590,"Rebound, The (2009)",448,2.5,1346527752
91606,79677,"Two Escobars, The (2010)",419,3.5,1321854992
91607,79684,Paper Man (2009),89,4.0,1520409076
91671,79868,Heartless (2009),610,2.5,1493848901
91675,79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",599,2.5,1498518486
91676,79897,Get Low (2009),89,5.0,1520409088
91677,79946,"Joneses, The (2009)",448,3.5,1310066785
91678,80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),599,4.0,1519132247
91679,80094,"Last Exorcism, The (2010)",610,4.0,1493848484
91680,80124,Sisters (Syostry) (2001),105,5.0,1526207580
91688,80162,"Horde, The (La Horde) (2009)",610,2.5,1493848937
91717,80454,Princess (Prinsessa) (2010),489,2.5,1333831657
91775,80478,"Man Vanishes, A (Ningen Johatsu) (1967)",318,4.0,1442672405
91827,80553,Howl (2010),318,3.5,1417280839
91828,80572,I'm Still Here (2010),103,4.0,1431956719
91829,80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",104,4.0,1293920621
91848,80748,Alice in Wonderland (1933),377,4.0,1340343396
91856,80834,Sintel (2010),509,3.5,1435992464
91857,80839,Secretariat (2010),292,2.5,1323631640
91860,80858,You Again (2010),563,3.5,1441845757
91870,80864,You Will Meet a Tall Dark Stranger (2010),448,3.5,1335116204
91885,80917,Monsters (2010),332,3.5,1352673398
91892,81087,Luck by Chance (2009),89,4.5,1520409390
91904,81191,Waiting for 'Superman' (2010),318,4.0,1413646575
91925,81257,In a Better World (Hævnen) (2010),326,3.5,1322252341
91926,81383,Heartbreaker (L'Arnacoeur) (2010),560,2.5,1469675874
91934,81512,Hereafter (2010),232,4.0,1294365927
91935,81520,Undisputed III: Redemption (2010),610,4.0,1479543207
91936,81535,Saw VII 3D - The Final Chapter (2010),76,4.5,1439168697
92027,81681,I Shot Jesse James (1949),567,2.0,1525290415
92041,81786,Certified Copy (Copie conforme) (2010),241,4.0,1447536785
92049,81791,Somewhere (2010),599,3.0,1519123321
92052,81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",222,4.0,1391352742
92207,81949,"Romantics, The (2010)",448,3.0,1314564596
92212,82088,Vincent Wants to Sea (Vincent will meer) (2010),509,3.0,1435999071
92213,82093,London Boulevard (2010),448,1.5,1328371086
92214,82095,Skyline (2010),448,0.5,1322404967
92215,82152,Beastly (2011),563,3.5,1441844890
92239,82366,Hatchet II (2010),610,4.5,1493850115
92292,82527,Barney's Version (2010),448,4.0,1325083025
92293,82534,"Company Men, The (2010)",599,2.5,1498517047
92294,82641,"One-Armed Swordsman, The (Dubei dao) (1967)",610,3.0,1479544236
92299,82684,Trash Humpers (2009),567,0.5,1525289916
